store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),uptime_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
408633776881253683,60,12,75,0,0,11
6468358254857272627,0,2,22,60,14,92
2594577566641012022,60,13,99,0,0,0
1149791945071476024,60,6,62,0,0,0
751649748468579640,60,23,83,0,0,0
3398428496128392504,0,5,37,60,18,130
6197762514739936569,60,9,68,0,0,0
1453938764782419262,60,23,97,0,0,0
5564086730295360829,60,7,41,0,0,17
7375902515618528572,60,10,89,0,0,0
5198165654722460990,0,10,25,60,13,142
7327416788516093249,60,23,165,0,0,2
3773190039392271685,60,11,77,0,0,0
5125343037463870801,60,9,68,0,0,0
2169239895486872915,60,16,112,0,0,0
1092839783920254293,60,12,85,0,0,0
3749621908267056481,0,0,12,60,12,77
3179301914948517223,60,9,92,0,0,0
29934475002789230,60,12,68,0,0,0
2970802493454433645,60,3,22,0,0,84
5905617798476152172,0,0,11,60,11,66
2689246960539975030,60,23,167,0,0,0
4942983999202868600,60,13,91,0,0,0
5081715036100836729,60,1,23,0,0,121
6606181794225962362,60,17,115,0,0,0
3222324196553538937,60,12,89,0,0,0
4835724880759307644,60,13,72,0,0,20
6583700580533648764,60,11,50,0,0,26
4251770203055144313,60,23,82,0,0,85
3222867204723981696,60,10,73,0,0,0
6964571596311707002,60,23,132,0,0,35
4431871921206607229,60,17,125,0,0,0
1680926741370289539,60,13,94,0,0,0
1207935427234839942,60,10,94,0,0,0
1789045215640796557,60,14,101,0,0,0
2627949047200693648,60,23,80,0,0,17
5043464199164214673,60,12,97,0,0,0
5529531397122473369,60,7,68,0,0,0
1396268453199363487,60,21,154,0,0,0
7490098263067409828,0,2,28,60,17,115
3413703240947416491,60,8,59,0,0,0
6562230936242601393,60,14,98,0,0,0
3490541069181173173,60,19,101,0,0,38
3692175533353287099,60,8,44,0,0,53
8491937865468591547,60,9,66,0,0,0
9102492138968825275,60,23,167,0,0,0
9109169922300296641,60,6,62,0,0,0
2329438754940173763,60,12,86,0,0,0
7625261489342725571,60,22,159,0,0,0
9166726893296106950,60,11,85,0,0,0
2494310527535070667,60,10,13,0,0,36
8991013018957659595,60,23,83,0,0,0
608367747035643343,60,5,11,0,0,40
4810584301950746063,0,7,7,60,12,79
186066571492343251,60,14,103,0,0,0
1019058292591476179,0,0,12,60,12,72
1349309534403313107,60,23,167,0,0,0
7086746053866569172,0,0,0,60,9,63
1747417131578572248,60,23,167,0,0,0
1910880161866595801,60,19,131,0,0,0
6197667719879245272,0,0,0,60,8,63
241103109799067101,60,6,62,0,0,0
1158893268168195549,60,6,41,0,0,30
3876557958252412382,0,5,13,60,18,61
421098262850813416,60,23,82,0,0,13
8721479636582743525,60,6,84,0,0,0
4121315294176263656,60,17,125,0,0,0
1021872076660489708,60,6,80,0,0,0
630292852266253805,60,15,110,0,0,0
7682976812917865962,60,23,86,0,0,0
39139704393055725,0,0,12,60,12,72
5634049097101131254,0,0,0,60,9,63
5522381257804430842,60,12,80,0,0,21
5210049695501532671,60,11,80,0,0,0
4100770966081781255,60,14,41,0,0,63
2200086168233000456,60,20,76,0,0,66
7805059339739905541,60,23,76,0,0,0
7469165285930712582,60,9,92,0,0,0
5610284992872463884,60,1,144,0,0,0
2588334495218220560,60,10,88,0,0,0
4120727348870299156,60,17,125,0,0,0
943511144282209813,0,0,12,60,12,72
932888621187743279,60,14,104,0,0,0
4052255844660493870,60,6,44,0,0,4
8024838149298896430,0,0,0,60,17,125
5637359484422798898,60,14,101,0,0,0
8848508958075895345,60,11,50,0,0,26
3498430162737184311,60,23,166,0,0,0
5038634369852816955,60,23,95,0,0,0
3923238172399287871,60,23,167,0,0,0
2597779520910704195,60,10,75,0,0,0
3293619674329103939,60,12,84,0,0,0
1963963104029720134,60,13,91,0,0,0
3789901410822766155,60,17,115,0,0,10
7384915123450297932,60,10,88,0,0,0
1038266841183338064,60,4,53,0,0,0
2077618059379555920,60,15,108,0,0,0
7497560946026069583,60,23,167,0,0,0
8095410679721836114,60,8,58,0,0,0
2618480388897455703,0,0,7,60,8,45
5729491505998118487,60,23,86,0,0,0
5392048184288427609,60,14,101,0,0,0
7516542846385307227,60,2,37,0,0,10
2105374776959745631,60,16,117,0,0,0
1849049406871518816,60,5,38,0,0,0
297223327206882911,60,5,64,0,0,0
3210742632683978338,60,10,70,0,0,0
6202874450801049187,60,23,92,0,0,0
8944789283402038883,60,4,41,0,0,0
8478471844472110694,60,9,109,0,0,1
199385451887935082,60,16,160,0,0,0
4810892313276300912,60,7,60,0,0,17
7361714854517685875,60,16,109,0,0,14
6092252540172484213,0,0,0,60,10,75
7482336503866310270,60,14,104,0,0,0
4111254361457802881,60,13,92,0,0,0
4572534727029866113,60,3,78,0,0,0
7561600353346469503,60,23,167,0,0,0
8726180759127473795,60,12,84,0,0,0
6488686682222771848,0,0,6,60,6,40
3256083352226676361,0,0,4,60,9,42
8726297996055658121,60,5,49,0,0,8
6832969320952479370,60,23,90,0,0,0
3828361964081888905,0,7,7,60,16,72
6093875590243270286,60,16,108,0,0,3
3069482669850476187,60,13,65,0,0,3
7628916650996285090,60,12,102,0,0,0
1442963160772984486,60,22,126,0,0,24
6551574282689986213,60,13,94,0,0,0
1617305143308664488,60,9,73,0,0,0
6908789011556253351,60,23,92,0,0,0
5676450759771209383,60,13,91,0,0,0
6686333256691465900,60,13,97,0,0,0
2953653096791654064,60,10,83,0,0,0
5101815920233266877,60,18,131,0,0,0
3847931352356896448,60,17,125,0,0,0
4564476575467126467,60,13,95,0,0,1
2547992708873404100,60,8,73,0,0,0
6263806500030725828,60,12,79,0,0,0
5815857918734483151,0,0,12,60,12,72
5824685300027047634,60,16,112,0,0,0
5217634642419629780,60,23,167,0,0,0
2841328820425670357,60,23,167,0,0,0
7202588923969584853,60,13,91,0,0,0
2592126943355649752,60,10,75,0,0,0
7342128109983022807,60,6,59,0,0,0
7719431480261328601,0,0,0,60,12,84
6003025593134989018,60,13,94,0,0,0
1740222068509982431,0,0,0,60,11,80
4760029431502257886,0,0,27,60,15,77
5277293860947672799,0,1,7,60,12,88
8580273057013579487,60,7,9,0,0,60
3592431820860210913,60,5,16,0,0,26
3031557750631284456,60,23,167,0,0,0
7191833438438506217,0,2,28,60,17,114
8161804477427203818,60,14,104,0,0,0
6925534251064540907,60,6,89,0,0,0
8615198867927056105,0,0,23,60,7,45
1016634108828761839,60,23,167,0,0,0
4095209844451131120,60,11,27,0,0,58
2517492767037996789,60,9,63,0,0,0
6636757467656240884,60,23,167,0,0,0
6914543985318280950,60,12,95,0,0,0
6359778271200329463,0,0,0,60,8,70
5819102260289945337,0,0,0,60,10,73
1299516327895514875,60,9,44,0,0,21
243398378211753725,60,6,112,0,0,0
8957537209257410299,60,13,91,0,0,0
2383622759256571645,60,10,73,0,0,0
7572927376568729341,60,23,166,0,0,0
5967614174056103679,60,23,70,0,0,0
3102781373765533460,60,23,167,0,0,0
7148459663018704659,60,23,158,0,0,9
5099759136199917336,60,1,144,0,0,0
2197778420798865182,0,0,11,60,7,59
4597408824431329053,60,9,54,0,0,9
4102746865475469087,60,10,100,0,0,0
4852509170921586466,60,4,41,0,0,0
4479512627338952485,60,17,125,0,0,0
5682194138442776356,60,23,167,0,0,0
5322379987999604518,60,13,91,0,0,0
3859635455855017768,60,23,43,0,0,101
533824379438087976,0,5,29,60,18,61
1921454076511895339,60,12,35,0,0,48
9047403646560321326,60,9,72,0,0,0
1000558441535520566,60,11,28,0,0,56
6196112952095424310,0,10,13,60,13,64
9055649751952768824,0,7,7,60,16,62
5075801286901382975,0,0,8,60,8,63
8524447231966166846,60,10,97,0,0,0
1552284891600207684,60,11,78,0,0,0
3700686655442960201,60,23,103,0,0,64
5856348567471046473,60,23,143,0,0,24
4135430110340038482,60,23,167,0,0,0
1558584726932930394,60,23,139,0,0,28
1921227243936268124,60,23,80,0,0,0
8957564409329106783,60,8,71,0,0,0
7589391908838555490,60,13,104,0,0,0
2427606101443985253,60,23,164,0,0,3
8052336921424084837,60,13,101,0,0,0
1979887952411475817,60,18,131,0,0,0
540748779521621871,60,23,167,0,0,0
8177571715733208943,60,13,91,0,0,0
5122247289924730737,60,23,97,0,0,0
9038493686448635761,60,23,97,0,0,0
1725712037148606324,60,13,88,0,0,0
4270574331049754481,0,0,0,60,12,84
3674944513667645297,60,23,63,0,0,104
3491609662706792127,60,16,118,0,0,0
2141766740219903869,60,10,70,0,0,0
4645008955302494077,60,16,118,0,0,0
5490701554747391870,60,16,160,0,0,0
2543166394195558282,60,14,112,0,0,35
2426065873113268109,0,2,8,60,8,68
5060510610554371981,0,0,14,60,12,77
2283326886077480849,60,10,79,0,0,0
468251853021790099,60,12,100,0,0,0
870965743452471188,60,23,167,0,0,0
419146199117840278,60,13,91,0,0,0
7556481648316104595,0,0,10,60,10,60
4270487689864003477,0,0,0,60,12,84
5721399129915113367,60,10,81,0,0,0
5756458182730137511,60,8,74,0,0,0
7633935717604868007,60,12,86,0,0,0
7223258670951219118,60,15,95,0,0,0
5769883416209964977,60,13,91,0,0,0
1346666084246437812,60,11,37,0,0,39
8304911926566338483,60,17,125,0,0,0
4920096550208389044,60,9,81,0,0,9
6037883956648886198,60,23,162,0,0,5
3053713749345386425,60,23,167,0,0,0
5638047890015633338,0,0,12,60,12,72
293048097587806143,60,9,63,0,0,0
7705704224154861503,60,6,61,0,0,0
3192652934668828619,60,6,81,0,0,0
7743855304780562380,60,8,85,0,0,0
5942837012582481870,60,10,88,0,0,0
47589556541767641,60,6,61,0,0,0
9218470229355806679,0,0,10,60,10,60
6557404441324011480,60,14,101,0,0,0
2395107992764825565,60,23,166,0,0,0
3437410544665346013,60,11,70,0,0,6
8096209424491462623,0,0,10,60,9,61
7220973262594195425,60,13,91,0,0,0
4493671975462354916,60,13,96,0,0,0
8194002133714092003,60,23,44,0,0,23
5012591742074634215,60,5,35,0,0,0
2039543042939469804,60,15,21,0,0,87
8363530260962754539,60,12,89,0,0,0
4398978121991897070,60,11,80,0,0,0
6575245058993799150,60,6,12,0,0,32
8513682672913432560,60,15,105,0,0,0
6588866137740722163,60,7,66,0,0,0
1163783866992181238,60,13,92,0,0,0
6954278130066669554,60,11,80,0,0,0
2710729824005341176,60,15,18,0,0,89
1736823622651363324,60,9,60,0,0,0
3427928602063028232,60,14,108,0,0,0
2847492772511006729,60,6,37,0,0,4
9084612798618943494,60,10,74,0,0,0
8833174126387019785,0,0,12,60,12,72
4724465908537933837,60,23,167,0,0,0
3632857172391804944,60,12,66,0,0,17
3831268291435347986,60,16,118,0,0,0
5213154251822940183,60,9,79,0,0,0
3186167442749636636,60,8,58,0,0,15
7865969001666396189,60,23,51,0,0,33
1322961426183602210,60,23,160,0,0,7
6026567854561083426,60,3,21,0,0,41
8444136742823051302,60,23,167,0,0,0
7333626145076133927,60,14,98,0,0,0
7129775468574425135,60,10,70,0,0,0
9149092320035029041,60,23,162,0,0,5
1222893676877529147,60,8,71,0,0,0
6547625010434490425,60,11,77,0,0,0
9039768563715719226,60,8,74,0,0,0
20876078165737550,60,23,162,0,0,4
2575199723503992910,60,17,43,0,0,72
6517163306061316173,60,20,141,0,0,2
1763802944380223570,60,11,89,0,0,0
8548094726093422675,60,8,56,0,0,0
3738593561679020118,60,11,79,0,0,3
8675245047082041434,60,23,167,0,0,0
1589868723132088414,0,0,0,60,17,125
3942136022551773279,60,6,45,0,0,0
5026028537056215134,60,16,160,0,0,0
6283905255016317024,60,14,98,0,0,0
40240019127582819,60,14,59,0,0,39
2721301808450879583,60,2,17,0,0,0
6412718084798267491,60,11,74,0,0,0
5278090122909532261,60,16,62,0,0,53
7632968535709171812,60,23,167,0,0,0
3418964798976409704,60,17,125,0,0,0
1925668359834157162,60,10,15,0,0,64
6074584029587456112,0,0,0,60,12,84
1223112385578319993,60,3,44,0,0,0
6289731651149316216,60,23,167,0,0,0
1712478022989201531,60,16,100,0,0,0
1046625104556736637,60,23,80,0,0,17
8815881941342273665,60,15,105,0,0,5
422026089195847813,60,18,132,0,0,0
612604947512311950,60,19,139,0,0,0
1266430851986014357,60,23,167,0,0,0
7741870540587122835,0,0,12,60,12,72
3430273470154981528,60,1,7,0,0,0
4982577192363016343,60,7,63,0,0,0
2374849022406770854,60,11,77,0,0,0
8880819793063788720,60,23,167,0,0,0
3798216782558085299,60,13,115,0,0,0
4109466529103659188,60,23,66,0,0,0
2179493412815945910,60,17,125,0,0,0
8290268997458051251,60,17,119,0,0,0
5681286742850355378,60,12,89,0,0,0
1490582735887843514,60,17,109,0,0,16
3100917498444136638,60,7,66,0,0,0
1365113464267292865,0,0,15,60,15,93
8986309580150063295,60,23,167,0,0,0
3592537263045132483,60,9,53,0,0,9
3292572285286695109,60,11,75,0,0,14
6876645597745299656,0,0,14,60,14,87
6495956932903977164,60,18,132,0,0,0
119435691402838226,60,23,167,0,0,0
2078252954694664403,60,9,63,0,0,0
7197388514947743952,60,12,84,0,0,0
2541922441893298391,60,11,89,0,0,0
274110167960305880,60,23,159,0,0,8
1177035080301265113,60,23,162,0,0,5
1628861067874549986,60,14,62,0,0,37
769529578372284645,0,0,11,60,11,66
2880063332304601318,60,17,125,0,0,0
1759200996015325416,60,9,80,0,0,0
3928309158290768106,60,7,49,0,0,0
916184387448422638,60,8,32,0,0,23
4924269277676191981,60,9,72,0,0,0
435085418018390256,60,11,76,0,0,0
701544343639113969,60,9,68,0,0,0
18176576077807854,60,13,72,0,0,26
6922260514100003056,60,23,92,0,0,0
7446219799268180208,60,10,85,0,0,0
1305997859525902579,60,23,167,0,0,0
4127105604797317363,60,23,167,0,0,0
3090106983743832312,60,23,167,0,0,0
8896994983200178423,60,20,141,0,0,2
1912555533282230523,60,5,35,0,0,0
6477439952825991417,60,8,10,0,0,65
3760403856996942073,60,8,59,0,0,0
3905772850516181263,60,13,96,0,0,0
2999842805623898389,60,17,66,0,0,59
6217969319925498140,60,9,70,0,0,0
3637796463322939679,0,0,12,60,12,72
3660121344060440866,60,11,83,0,0,0
8439572944441491748,60,23,86,0,0,0
6356792624555278635,60,10,70,0,0,0
1630813798603374895,60,9,63,0,0,0
4889882752003424561,60,10,88,0,0,0
3687733659388657972,0,10,55,60,13,112
5201027854855258422,60,11,35,0,0,29
7263327194932298039,60,6,60,0,0,0
5126884484152377661,60,17,125,0,0,0
4465184548745789760,60,12,86,0,0,0
7161277028206100806,0,0,0,60,12,84
2621362472424554824,60,12,40,0,0,43
6961914867439911240,60,9,63,0,0,0
8664169173333229907,60,23,167,0,0,0
7939355531823563105,60,9,63,0,0,0
3252964967483392355,60,13,97,0,0,0
1810107846847742311,60,8,74,0,0,0
3674754113822998887,60,10,80,0,0,0
6616551295023333741,60,19,133,0,0,0
7900909688653955437,60,11,100,0,0,0
2224633483133862256,60,12,85,0,0,0
4503933039592063346,60,23,63,0,0,20
2647818083036840309,60,17,122,0,0,3
6124749989154341246,60,12,84,0,0,0
8160731735816192389,60,12,84,0,0,0
1744210133755904393,60,23,167,0,0,0
604002583015702926,60,14,95,0,0,12
477610714184532373,60,23,37,0,0,25
497059424242647445,60,15,105,0,0,0
5711387831194927509,60,1,26,0,0,118
1142405732683301271,0,5,18,60,18,83
6931132712777138584,60,11,78,0,0,1
2536037123194339738,60,23,167,0,0,0
1920862598232129954,0,0,6,60,6,53
4728987287948181921,60,20,143,0,0,0
8372524645314576802,0,7,21,60,16,146
7885581899460723107,60,16,108,0,0,3
1931742411309826470,60,11,77,0,0,0
5693932324957995427,60,23,167,0,0,0
2161746609543758252,60,23,167,0,0,0
6243851406198325678,60,5,11,0,0,40
4018378226008015279,60,5,16,0,0,26
6304463337121563059,60,6,112,0,0,0
1428875504402514357,60,17,119,0,0,0
2503065766988038588,60,23,107,0,0,4
3846551985109221827,60,10,83,0,0,0
2807132390284902851,60,23,167,0,0,0
5374610173597106629,60,23,111,0,0,0
2472327995226210764,60,23,162,0,0,5
8251284056284742094,60,7,56,0,0,0
3534061529025298897,60,13,91,0,0,0
7956598466544189906,0,0,5,60,5,36
1172980469152334294,60,11,93,0,0,0
598643334991987160,0,0,0,60,10,75
1428244307117359584,60,12,84,0,0,0
6929197680265052642,60,19,133,0,0,0
89462909834904041,60,23,97,0,0,0
7987684475537572329,0,10,24,60,13,143
387175508055409146,0,0,13,60,13,81
8174582901236810236,60,8,68,0,0,0
6056667527173554685,60,23,167,0,0,0
138609105862509057,60,7,82,0,0,0
5747892397068763655,0,0,0,60,7,66
2221977490793644554,60,23,167,0,0,0
5547351053638058505,60,12,100,0,0,0
1656672502891266572,60,23,165,0,0,2
1686208663804756495,60,11,50,0,0,23
4069586744659689998,60,23,167,0,0,0
8971898130329485838,60,11,73,0,0,0
7181940308001112593,60,23,143,0,0,24
4196781675539579412,60,5,88,0,0,0
2452055218158125590,60,16,109,0,0,14
1844475245427966491,60,23,49,0,0,0
5954781737201353242,60,7,58,0,0,0
8048781994185605656,60,23,167,0,0,0
6501893728218300956,60,14,77,0,0,12
3231279523890053664,60,23,167,0,0,0
8459315183241282081,60,23,49,0,0,0
1541402562232893989,60,9,80,0,0,0
2608640798386012709,60,20,133,0,0,0
1369413811007308328,60,11,80,0,0,0
7954700785414455852,60,14,107,0,0,0
396145524999995952,60,10,23,0,0,49
2501525336913723952,60,10,26,0,0,54
8119594003533283897,60,11,77,0,0,0
3242091775293112897,60,7,60,0,0,0
1077901899928224326,60,23,167,0,0,0
3453267177266397766,0,0,6,60,6,40
1919874817733050952,60,10,73,0,0,0
8083735839897567816,0,0,0,60,9,75
2027209964346458699,0,0,0,60,12,84
14970930663539276,60,16,115,0,0,0
463165531088896590,60,13,67,0,0,12
4904183169858519628,60,23,131,0,0,36
6553223078042354255,60,5,88,0,0,0
4849600622149550671,60,13,97,0,0,0
4347659614652875346,60,23,167,0,0,0
2982850244696162903,60,10,70,0,0,0
7013455367317799512,60,9,45,0,0,17
3258891942704923227,60,16,112,0,0,0
3658928158400103004,0,0,10,60,10,60
4089938025700868699,60,23,167,0,0,0
79410870082912863,60,23,83,0,0,0
822111548816704100,60,23,65,0,0,30
3931981698962932324,60,23,111,0,0,0
6101467474613551716,60,14,107,0,0,0
6042292804487856740,60,15,23,0,0,81
8394450966472245863,60,6,42,0,0,0
2060029028614849130,60,11,50,0,0,26
6120800587751441003,60,23,100,0,0,0
8468989429107114603,60,7,85,0,0,0
835973620560806517,0,0,10,60,10,60
8683408836090839667,0,5,38,60,18,129
7296170746521666164,60,19,133,0,0,0
8783081857876312698,60,23,167,0,0,0
2210112352008225407,60,13,91,0,0,0
4392930856738603653,60,13,92,0,0,0
2730798026104488590,60,23,59,0,0,13
9035598486461203085,0,5,14,60,18,130
1816215248112665233,60,23,61,0,0,5
8846734757761237644,60,23,97,0,0,0
6320684832633537166,60,9,67,0,0,0
709288740644078240,60,16,160,0,0,0
8281452819447825055,60,8,46,0,0,11
280641348777919142,0,0,23,60,5,47
3847926160294691497,60,14,105,0,0,0
4251733315783672494,0,0,9,60,7,52
4160277099587322542,0,0,0,60,12,84
2973395234192900794,60,23,167,0,0,0
451128482773222079,60,23,167,0,0,0
1541778084164059840,60,23,80,0,0,0
3597890430367908545,60,9,69,0,0,0
8875599037422060224,60,16,96,0,0,15
3552151781177443011,60,19,133,0,0,0
789887362181120709,60,10,72,0,0,0
7761606104561337031,60,10,88,0,0,0
8192954745512444630,60,10,85,0,0,0
6018500026362774232,0,0,12,60,12,72
3820183359459148504,60,15,82,0,0,25
242711181652148953,60,13,97,0,0,0
1515989402848510686,60,10,11,0,0,60
3140989702141690591,60,12,35,0,0,66
9056103070852694750,60,4,77,0,0,0
7355918007513826018,0,1,5,60,13,101
7743096998119031522,60,23,49,0,0,0
5324265080309793510,60,23,167,0,0,0
5930173657431950060,60,8,59,0,0,0
7424942221091619565,0,0,0,60,12,90
1889645933346439925,60,7,38,0,0,50
4209236945356931832,60,9,31,0,0,34
6000626258366513911,0,0,12,60,12,72
860810221363020539,60,12,84,0,0,0
6833038653322117888,60,15,116,0,0,0
7212285958498665217,60,13,94,0,0,0
5092759568653861636,60,13,72,0,0,26
8172150921624109830,60,19,131,0,0,0
2690363271653278476,0,0,0,60,10,70
1270216867504472848,60,11,77,0,0,0
1347261926409847570,60,8,62,0,0,0
811902318232224530,60,11,80,0,0,0
1232274842388644628,60,15,113,0,0,0
273328954584548114,60,10,86,0,0,0
2413477247077499670,60,16,105,0,0,0
1099833928414184218,60,23,80,0,0,0
6916495685378065181,0,10,10,60,13,78
1530501341630120738,0,0,11,60,10,66
7931308194845115168,60,13,97,0,0,0
7793988520768291619,60,9,52,0,0,10
4484583879686701862,0,0,8,60,4,48
9165856628278313764,60,13,91,0,0,0
5653728001880474405,60,23,165,0,0,2
1954855880595620654,60,14,93,0,0,14
8088036308274725675,60,23,167,0,0,0
313346149486183214,60,23,167,0,0,0
6477385933016777519,60,12,85,0,0,0
3731106613640217396,60,20,141,0,0,2
6689038248833401652,60,10,88,0,0,0
1512296651411112759,60,6,61,0,0,0
5055487362256257843,0,0,6,60,6,41
5588208013269746483,60,8,58,0,0,0
5911702878510072633,60,11,78,0,0,0
7811790376454865729,60,14,143,0,0,0
1213381968396960584,60,23,167,0,0,0
9057817804841468747,60,12,84,0,0,0
4746380310900228940,60,13,94,0,0,0
5327189244201222992,60,8,43,0,0,54
4102570770265391953,0,0,15,60,15,93
7774947700484490068,60,16,112,0,0,0
6153968559027405656,60,13,94,0,0,0
6960770637841744728,0,0,25,60,7,63
8542513102820361049,60,11,89,0,0,0
7497625867935859549,60,10,88,0,0,0
6755843661564887903,0,6,39,60,17,128
417723991824089955,60,17,125,0,0,0
1904794605497500516,60,23,84,0,0,0
